"MTU (UTC)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"04/05/2023 19:00 - 04/05/2023 20:00","CTA|SE","15010.00","15204.00"
"04/05/2023 20:00 - 04/05/2023 21:00","CTA|SE","14303.00","14711.00"
"04/05/2023 21:00 - 04/05/2023 22:00","CTA|SE","13525.00","14194.00"
"04/05/2023 22:00 - 04/05/2023 23:00","CTA|SE","13027.00","13747.00"
"04/05/2023 23:00 - 05/05/2023 00:00","CTA|SE","12837.00","13570.00"
"05/05/2023 00:00 - 05/05/2023 01:00","CTA|SE","12944.00","13591.00"
"05/05/2023 01:00 - 05/05/2023 02:00","CTA|SE","13058.00","13609.00"
"05/05/2023 02:00 - 05/05/2023 03:00","CTA|SE","13143.00","13747.00"
"05/05/2023 03:00 - 05/05/2023 04:00","CTA|SE","13543.00","14178.00"
"05/05/2023 04:00 - 05/05/2023 05:00","CTA|SE","14699.00","15186.00"
"05/05/2023 05:00 - 05/05/2023 06:00","CTA|SE","15508.00","16082.00"
"05/05/2023 06:00 - 05/05/2023 07:00","CTA|SE","15208.00","16115.00"
"05/05/2023 07:00 - 05/05/2023 08:00","CTA|SE","14544.00","15909.00"
"05/05/2023 08:00 - 05/05/2023 09:00","CTA|SE","14353.00","15778.00"
"05/05/2023 09:00 - 05/05/2023 10:00","CTA|SE","14348.00","15649.00"
"05/05/2023 10:00 - 05/05/2023 11:00","CTA|SE","13973.00","15458.00"
"05/05/2023 11:00 - 05/05/2023 12:00","CTA|SE","13541.00","15146.00"
"05/05/2023 12:00 - 05/05/2023 13:00","CTA|SE","13415.00","14894.00"
"05/05/2023 13:00 - 05/05/2023 14:00","CTA|SE","13219.00","14654.00"
"05/05/2023 14:00 - 05/05/2023 15:00","CTA|SE","12907.00","14627.00"
"05/05/2023 15:00 - 05/05/2023 16:00","CTA|SE","13390.00","14824.00"
"05/05/2023 16:00 - 05/05/2023 17:00","CTA|SE","13502.00","14802.00"
"05/05/2023 17:00 - 05/05/2023 18:00","CTA|SE","13589.00","14675.00"
"05/05/2023 18:00 - 05/05/2023 19:00","CTA|SE","13741.00","14610.00"
"05/05/2023 19:00 - 05/05/2023 20:00","CTA|SE","13629.00","14539.00"
"05/05/2023 20:00 - 05/05/2023 21:00","CTA|SE","13095.00","14198.00"
"05/05/2023 21:00 - 05/05/2023 22:00","CTA|SE","12790.00","13818.00"
"05/05/2023 22:00 - 05/05/2023 23:00","CTA|SE","12329.00","13477.00"
"05/05/2023 23:00 - 06/05/2023 00:00","CTA|SE","12102.00","13303.00"
"06/05/2023 00:00 - 06/05/2023 01:00","CTA|SE","12376.00","13249.00"
"06/05/2023 01:00 - 06/05/2023 02:00","CTA|SE","12393.00","13200.00"
"06/05/2023 02:00 - 06/05/2023 03:00","CTA|SE","12286.00","13220.00"
"06/05/2023 03:00 - 06/05/2023 04:00","CTA|SE","12517.00","13155.00"
"06/05/2023 04:00 - 06/05/2023 05:00","CTA|SE","12507.00","13228.00"
"06/05/2023 05:00 - 06/05/2023 06:00","CTA|SE","12847.00","13385.00"
"06/05/2023 06:00 - 06/05/2023 07:00","CTA|SE","12923.00","13671.00"
"06/05/2023 07:00 - 06/05/2023 08:00","CTA|SE","12923.00","13891.00"
"06/05/2023 08:00 - 06/05/2023 09:00","CTA|SE","12754.00","13890.00"
"06/05/2023 09:00 - 06/05/2023 10:00","CTA|SE","12124.00","13792.00"
"06/05/2023 10:00 - 06/05/2023 11:00","CTA|SE","11576.00","13608.00"
"06/05/2023 11:00 - 06/05/2023 12:00","CTA|SE","11679.00","13444.00"
"06/05/2023 12:00 - 06/05/2023 13:00","CTA|SE","11681.00","13234.00"
"06/05/2023 13:00 - 06/05/2023 14:00","CTA|SE","11698.00","13094.00"
"06/05/2023 14:00 - 06/05/2023 15:00","CTA|SE","11961.00","13218.00"
"06/05/2023 15:00 - 06/05/2023 16:00","CTA|SE","12499.00","13562.00"
"06/05/2023 16:00 - 06/05/2023 17:00","CTA|SE","12778.00","13778.00"
"06/05/2023 17:00 - 06/05/2023 18:00","CTA|SE","13081.00","13838.00"
"06/05/2023 18:00 - 06/05/2023 19:00","CTA|SE","13424.00","13885.00"
"06/05/2023 19:00 - 06/05/2023 20:00","CTA|SE","13413.00","13860.00"
"06/05/2023 20:00 - 06/05/2023 21:00","CTA|SE","13109.00","13578.00"
"06/05/2023 21:00 - 06/05/2023 22:00","CTA|SE","12913.00","13294.00"
"06/05/2023 22:00 - 06/05/2023 23:00","CTA|SE","12809.00","12907.00"
"06/05/2023 23:00 - 07/05/2023 00:00","CTA|SE","12565.00","12725.00"
"07/05/2023 00:00 - 07/05/2023 01:00","CTA|SE","12518.00","12654.00"
"07/05/2023 01:00 - 07/05/2023 02:00","CTA|SE","12493.00","12629.00"
"07/05/2023 02:00 - 07/05/2023 03:00","CTA|SE","12528.00","12655.00"
"07/05/2023 03:00 - 07/05/2023 04:00","CTA|SE","12248.00","12591.00"
"07/05/2023 04:00 - 07/05/2023 05:00","CTA|SE","12278.00","12567.00"
"07/05/2023 05:00 - 07/05/2023 06:00","CTA|SE","12425.00","12619.00"
"07/05/2023 06:00 - 07/05/2023 07:00","CTA|SE","12600.00","12861.00"
"07/05/2023 07:00 - 07/05/2023 08:00","CTA|SE","12630.00","13115.00"
"07/05/2023 08:00 - 07/05/2023 09:00","CTA|SE","12154.00","13239.00"
"07/05/2023 09:00 - 07/05/2023 10:00","CTA|SE","12011.00","13245.00"
"07/05/2023 10:00 - 07/05/2023 11:00","CTA|SE","11814.00","13154.00"
"07/05/2023 11:00 - 07/05/2023 12:00","CTA|SE","11663.00","12977.00"
"07/05/2023 12:00 - 07/05/2023 13:00","CTA|SE","11749.00","12808.00"
"07/05/2023 13:00 - 07/05/2023 14:00","CTA|SE","11632.00","12688.00"
"07/05/2023 14:00 - 07/05/2023 15:00","CTA|SE","11915.00","12756.00"
"07/05/2023 15:00 - 07/05/2023 16:00","CTA|SE","12303.00","13059.00"
"07/05/2023 16:00 - 07/05/2023 17:00","CTA|SE","12802.00","13230.00"
"07/05/2023 17:00 - 07/05/2023 18:00","CTA|SE","13249.00","13359.00"
"07/05/2023 18:00 - 07/05/2023 19:00","CTA|SE","13633.00","13499.00"
"07/05/2023 19:00 - 07/05/2023 20:00","CTA|SE","13508.00","13556.00"
"07/05/2023 20:00 - 07/05/2023 21:00","CTA|SE","12993.00","13249.00"
"07/05/2023 21:00 - 07/05/2023 22:00","CTA|SE","12520.00","12862.00"
"07/05/2023 22:00 - 07/05/2023 23:00","CTA|SE","12350.00","12762.00"
"07/05/2023 23:00 - 08/05/2023 00:00","CTA|SE","12290.00","12649.00"
"08/05/2023 00:00 - 08/05/2023 01:00","CTA|SE","12257.00","12682.00"
"08/05/2023 01:00 - 08/05/2023 02:00","CTA|SE","12639.00","12736.00"
"08/05/2023 02:00 - 08/05/2023 03:00","CTA|SE","12854.00","12894.00"
"08/05/2023 03:00 - 08/05/2023 04:00","CTA|SE","13134.00","13322.00"
"08/05/2023 04:00 - 08/05/2023 05:00","CTA|SE","14409.00","14359.00"
"08/05/2023 05:00 - 08/05/2023 06:00","CTA|SE","15457.00","15195.00"
"08/05/2023 06:00 - 08/05/2023 07:00","CTA|SE","14942.00","15190.00"
"08/05/2023 07:00 - 08/05/2023 08:00","CTA|SE","14616.00","14922.00"
"08/05/2023 08:00 - 08/05/2023 09:00","CTA|SE","14180.00","14707.00"
"08/05/2023 09:00 - 08/05/2023 10:00","CTA|SE","13865.00","14555.00"
"08/05/2023 10:00 - 08/05/2023 11:00","CTA|SE","13622.00","14347.00"
"08/05/2023 11:00 - 08/05/2023 12:00","CTA|SE","13332.00","14127.00"
"08/05/2023 12:00 - 08/05/2023 13:00","CTA|SE","13062.00","13992.00"
"08/05/2023 13:00 - 08/05/2023 14:00","CTA|SE","13063.00","13892.00"
"08/05/2023 14:00 - 08/05/2023 15:00","CTA|SE","13178.00","13810.00"
"08/05/2023 15:00 - 08/05/2023 16:00","CTA|SE","13752.00","13969.00"
"08/05/2023 16:00 - 08/05/2023 17:00","CTA|SE","13866.00","13901.00"
"08/05/2023 17:00 - 08/05/2023 18:00","CTA|SE","14069.00","13919.00"
"08/05/2023 18:00 - 08/05/2023 19:00","CTA|SE","13885.00","14016.00"
"08/05/2023 19:00 - 08/05/2023 20:00","CTA|SE","13796.00","13888.00"
"08/05/2023 20:00 - 08/05/2023 21:00","CTA|SE","13401.00","13391.00"
"08/05/2023 21:00 - 08/05/2023 22:00","CTA|SE","12676.00","12813.00"
"08/05/2023 22:00 - 08/05/2023 23:00","CTA|SE","12188.00","12325.00"
"08/05/2023 23:00 - 09/05/2023 00:00","CTA|SE","11905.00","12153.00"
"09/05/2023 00:00 - 09/05/2023 01:00","CTA|SE","11629.00","12118.00"
"09/05/2023 01:00 - 09/05/2023 02:00","CTA|SE","11409.00","12162.00"
"09/05/2023 02:00 - 09/05/2023 03:00","CTA|SE","11470.00","12303.00"
"09/05/2023 03:00 - 09/05/2023 04:00","CTA|SE","11605.00","12707.00"
"09/05/2023 04:00 - 09/05/2023 05:00","CTA|SE","12879.00","13715.00"
"09/05/2023 05:00 - 09/05/2023 06:00","CTA|SE","14046.00","14525.00"
"09/05/2023 06:00 - 09/05/2023 07:00","CTA|SE","14149.00","14489.00"
"09/05/2023 07:00 - 09/05/2023 08:00","CTA|SE","13385.00","14218.00"
"09/05/2023 08:00 - 09/05/2023 09:00","CTA|SE","13186.00","14043.00"
"09/05/2023 09:00 - 09/05/2023 10:00","CTA|SE","12672.00","13878.00"
"09/05/2023 10:00 - 09/05/2023 11:00","CTA|SE","12731.00","13703.00"
"09/05/2023 11:00 - 09/05/2023 12:00","CTA|SE","12661.00","13479.00"
"09/05/2023 12:00 - 09/05/2023 13:00","CTA|SE","12453.00","13303.00"
"09/05/2023 13:00 - 09/05/2023 14:00","CTA|SE","12894.00","13246.00"
"09/05/2023 14:00 - 09/05/2023 15:00","CTA|SE","12733.00","13205.00"
"09/05/2023 15:00 - 09/05/2023 16:00","CTA|SE","13200.00","13400.00"
"09/05/2023 16:00 - 09/05/2023 17:00","CTA|SE","13571.00","13411.00"
"09/05/2023 17:00 - 09/05/2023 18:00","CTA|SE","14087.00","13458.00"
"09/05/2023 18:00 - 09/05/2023 19:00","CTA|SE","13918.00","13554.00"
"09/05/2023 19:00 - 09/05/2023 20:00","CTA|SE","13612.00","13543.00"
"09/05/2023 20:00 - 09/05/2023 21:00","CTA|SE","12796.00","13065.00"
"09/05/2023 21:00 - 09/05/2023 22:00","CTA|SE","12496.00","12489.00"
"09/05/2023 22:00 - 09/05/2023 23:00","CTA|SE","11748.00","11999.00"
"09/05/2023 23:00 - 10/05/2023 00:00","CTA|SE","11560.00","11829.00"
"10/05/2023 00:00 - 10/05/2023 01:00","CTA|SE","11317.00","11774.00"
"10/05/2023 01:00 - 10/05/2023 02:00","CTA|SE","11064.00","11795.00"
"10/05/2023 02:00 - 10/05/2023 03:00","CTA|SE","10951.00","11927.00"
"10/05/2023 03:00 - 10/05/2023 04:00","CTA|SE","10890.00","12335.00"
"10/05/2023 04:00 - 10/05/2023 05:00","CTA|SE","12961.00","13355.00"
"10/05/2023 05:00 - 10/05/2023 06:00","CTA|SE","14769.00","14220.00"
"10/05/2023 06:00 - 10/05/2023 07:00","CTA|SE","15108.00","14211.00"
"10/05/2023 07:00 - 10/05/2023 08:00","CTA|SE","14208.00","13966.00"
"10/05/2023 08:00 - 10/05/2023 09:00","CTA|SE","12970.00","13797.00"
"10/05/2023 09:00 - 10/05/2023 10:00","CTA|SE","12451.00","13623.00"
"10/05/2023 10:00 - 10/05/2023 11:00","CTA|SE","12971.00","13464.00"
"10/05/2023 11:00 - 10/05/2023 12:00","CTA|SE","13167.00","13253.00"
"10/05/2023 12:00 - 10/05/2023 13:00","CTA|SE","12892.00","13135.00"
"10/05/2023 13:00 - 10/05/2023 14:00","CTA|SE","12925.00","13088.00"
"10/05/2023 14:00 - 10/05/2023 15:00","CTA|SE","12826.00","13082.00"
"10/05/2023 15:00 - 10/05/2023 16:00","CTA|SE","13736.00","13322.00"
"10/05/2023 16:00 - 10/05/2023 17:00","CTA|SE","13985.00","13347.00"
"10/05/2023 17:00 - 10/05/2023 18:00","CTA|SE","14108.00","13374.00"
"10/05/2023 18:00 - 10/05/2023 19:00","CTA|SE","14192.00","13454.00"
"10/05/2023 19:00 - 10/05/2023 20:00","CTA|SE","13743.00","13417.00"
"10/05/2023 20:00 - 10/05/2023 21:00","CTA|SE","13062.00","12980.00"
"10/05/2023 21:00 - 10/05/2023 22:00","CTA|SE","12481.00","12399.00"
"10/05/2023 22:00 - 10/05/2023 23:00","CTA|SE","12265.00","11800.00"
"10/05/2023 23:00 - 11/05/2023 00:00","CTA|SE","11645.00","11610.00"
"11/05/2023 00:00 - 11/05/2023 01:00","CTA|SE","11643.00","11567.00"
"11/05/2023 01:00 - 11/05/2023 02:00","CTA|SE","11634.00","11585.00"
"11/05/2023 02:00 - 11/05/2023 03:00","CTA|SE","11687.00","11698.00"
"11/05/2023 03:00 - 11/05/2023 04:00","CTA|SE","11798.00","12050.00"
"11/05/2023 04:00 - 11/05/2023 05:00","CTA|SE","13010.00","13050.00"
"11/05/2023 05:00 - 11/05/2023 06:00","CTA|SE","14864.00","13927.00"
"11/05/2023 06:00 - 11/05/2023 07:00","CTA|SE","15195.00","13916.00"
"11/05/2023 07:00 - 11/05/2023 08:00","CTA|SE","14577.00","13636.00"
"11/05/2023 08:00 - 11/05/2023 09:00","CTA|SE","13361.00","13412.00"
"11/05/2023 09:00 - 11/05/2023 10:00","CTA|SE","12608.00","13266.00"
"11/05/2023 10:00 - 11/05/2023 11:00","CTA|SE","12812.00","13110.00"
"11/05/2023 11:00 - 11/05/2023 12:00","CTA|SE","13197.00","12920.00"
"11/05/2023 12:00 - 11/05/2023 13:00","CTA|SE","13319.00","12800.00"
"11/05/2023 13:00 - 11/05/2023 14:00","CTA|SE","13007.00","12758.00"
"11/05/2023 14:00 - 11/05/2023 15:00","CTA|SE","13169.00","12715.00"
"11/05/2023 15:00 - 11/05/2023 16:00","CTA|SE","13091.00","12921.00"
"11/05/2023 16:00 - 11/05/2023 17:00","CTA|SE","13301.00","12942.00"
"11/05/2023 17:00 - 11/05/2023 18:00","CTA|SE","13532.00","13011.00"
"11/05/2023 18:00 - 11/05/2023 19:00","CTA|SE","13685.00","13102.00"
"11/05/2023 19:00 - 11/05/2023 20:00","CTA|SE","13499.00","13064.00"
"11/05/2023 20:00 - 11/05/2023 21:00","CTA|SE","13265.00","12656.00"
"11/05/2023 21:00 - 11/05/2023 22:00","CTA|SE","12285.00","12115.00"
"11/05/2023 22:00 - 11/05/2023 23:00","CTA|SE","11764.00","11731.00"
"11/05/2023 23:00 - 12/05/2023 00:00","CTA|SE","11414.00","11525.00"
"12/05/2023 00:00 - 12/05/2023 01:00","CTA|SE","11354.00","11512.00"
"12/05/2023 01:00 - 12/05/2023 02:00","CTA|SE","11261.00","11558.00"
"12/05/2023 02:00 - 12/05/2023 03:00","CTA|SE","11312.00","11690.00"
"12/05/2023 03:00 - 12/05/2023 04:00","CTA|SE","11622.00","12040.00"
"12/05/2023 04:00 - 12/05/2023 05:00","CTA|SE","13054.00","12974.00"
"12/05/2023 05:00 - 12/05/2023 06:00","CTA|SE","14329.00","13814.00"
"12/05/2023 06:00 - 12/05/2023 07:00","CTA|SE","14351.00","13794.00"
"12/05/2023 07:00 - 12/05/2023 08:00","CTA|SE","14097.00","13487.00"
"12/05/2023 08:00 - 12/05/2023 09:00","CTA|SE","14377.00","13274.00"
"12/05/2023 09:00 - 12/05/2023 10:00","CTA|SE","13681.00","13123.00"
"12/05/2023 10:00 - 12/05/2023 11:00","CTA|SE","13646.00","12875.00"
"12/05/2023 11:00 - 12/05/2023 12:00","CTA|SE","13145.00","12540.00"
"12/05/2023 12:00 - 12/05/2023 13:00","CTA|SE","12812.00","12273.00"
"12/05/2023 13:00 - 12/05/2023 14:00","CTA|SE","12782.00","12080.00"
"12/05/2023 14:00 - 12/05/2023 15:00","CTA|SE","12819.00","12027.00"
"12/05/2023 15:00 - 12/05/2023 16:00","CTA|SE","13062.00","12196.00"
"12/05/2023 16:00 - 12/05/2023 17:00","CTA|SE","13077.00","12196.00"
"12/05/2023 17:00 - 12/05/2023 18:00","CTA|SE","12806.00","12123.00"
"12/05/2023 18:00 - 12/05/2023 19:00","CTA|SE","12493.00","12105.00"
"12/05/2023 19:00 - 12/05/2023 20:00","CTA|SE","12179.00","12077.00"
"12/05/2023 20:00 - 12/05/2023 21:00","CTA|SE","11796.00","11814.00"
"12/05/2023 21:00 - 12/05/2023 22:00","CTA|SE","11180.00","11447.00"
"12/05/2023 22:00 - 12/05/2023 23:00","CTA|SE","10774.00","11198.00"
"12/05/2023 23:00 - 13/05/2023 00:00","CTA|SE","10716.00","11064.00"
"13/05/2023 00:00 - 13/05/2023 01:00","CTA|SE","10705.00","11036.00"
"13/05/2023 01:00 - 13/05/2023 02:00","CTA|SE","10705.00","11008.00"
"13/05/2023 02:00 - 13/05/2023 03:00","CTA|SE","10755.00","10970.00"
"13/05/2023 03:00 - 13/05/2023 04:00","CTA|SE","10554.00","10943.00"
"13/05/2023 04:00 - 13/05/2023 05:00","CTA|SE","10485.00","10963.00"
"13/05/2023 05:00 - 13/05/2023 06:00","CTA|SE","10664.00","11094.00"
"13/05/2023 06:00 - 13/05/2023 07:00","CTA|SE","11082.00","11284.00"
"13/05/2023 07:00 - 13/05/2023 08:00","CTA|SE","11495.00","11469.00"
"13/05/2023 08:00 - 13/05/2023 09:00","CTA|SE","11537.00","11494.00"
"13/05/2023 09:00 - 13/05/2023 10:00","CTA|SE","11436.00","11449.00"
"13/05/2023 10:00 - 13/05/2023 11:00","CTA|SE","11232.00","11366.00"
"13/05/2023 11:00 - 13/05/2023 12:00","CTA|SE","10995.00","11289.00"
"13/05/2023 12:00 - 13/05/2023 13:00","CTA|SE","11008.00","11204.00"
"13/05/2023 13:00 - 13/05/2023 14:00","CTA|SE","10876.00","11173.00"
"13/05/2023 14:00 - 13/05/2023 15:00","CTA|SE","11165.00","11228.00"
"13/05/2023 15:00 - 13/05/2023 16:00","CTA|SE","11555.00","11379.00"
"13/05/2023 16:00 - 13/05/2023 17:00","CTA|SE","11781.00","11441.00"
"13/05/2023 17:00 - 13/05/2023 18:00","CTA|SE","11899.00","11432.00"
"13/05/2023 18:00 - 13/05/2023 19:00","CTA|SE","11984.00","11452.00"
"13/05/2023 19:00 - 13/05/2023 20:00","CTA|SE","11813.00","11488.00"
"13/05/2023 20:00 - 13/05/2023 21:00","CTA|SE","11229.00","11327.00"
"13/05/2023 21:00 - 13/05/2023 22:00","CTA|SE","11158.00","11081.00"
"13/05/2023 22:00 - 13/05/2023 23:00","CTA|SE","11196.00","10906.00"
"13/05/2023 23:00 - 14/05/2023 00:00","CTA|SE","10992.00","10764.00"
"14/05/2023 00:00 - 14/05/2023 01:00","CTA|SE","10688.00","10756.00"
"14/05/2023 01:00 - 14/05/2023 02:00","CTA|SE","10343.00","10739.00"
"14/05/2023 02:00 - 14/05/2023 03:00","CTA|SE","10229.00","10735.00"
"14/05/2023 03:00 - 14/05/2023 04:00","CTA|SE","9899.00","10659.00"
"14/05/2023 04:00 - 14/05/2023 05:00","CTA|SE","9842.00","10602.00"
"14/05/2023 05:00 - 14/05/2023 06:00","CTA|SE","10309.00","10711.00"
"14/05/2023 06:00 - 14/05/2023 07:00","CTA|SE","10808.00","10921.00"
"14/05/2023 07:00 - 14/05/2023 08:00","CTA|SE","11060.00","11152.00"
"14/05/2023 08:00 - 14/05/2023 09:00","CTA|SE","11055.00","11272.00"
"14/05/2023 09:00 - 14/05/2023 10:00","CTA|SE","11321.00","11360.00"
"14/05/2023 10:00 - 14/05/2023 11:00","CTA|SE","11482.00","11327.00"
"14/05/2023 11:00 - 14/05/2023 12:00","CTA|SE","11589.00","11289.00"
"14/05/2023 12:00 - 14/05/2023 13:00","CTA|SE","11973.00","11259.00"
"14/05/2023 13:00 - 14/05/2023 14:00","CTA|SE","11833.00","11186.00"
"14/05/2023 14:00 - 14/05/2023 15:00","CTA|SE","11922.00","11247.00"
"14/05/2023 15:00 - 14/05/2023 16:00","CTA|SE","12400.00","11426.00"
"14/05/2023 16:00 - 14/05/2023 17:00","CTA|SE","12719.00","11569.00"
"14/05/2023 17:00 - 14/05/2023 18:00","CTA|SE","12671.00","11662.00"
"14/05/2023 18:00 - 14/05/2023 19:00","CTA|SE","12599.00","11777.00"
"14/05/2023 19:00 - 14/05/2023 20:00","CTA|SE","12743.00","11827.00"
"14/05/2023 20:00 - 14/05/2023 21:00","CTA|SE","12171.00","11616.00"
"14/05/2023 21:00 - 14/05/2023 22:00","CTA|SE","11546.00","11278.00"
"14/05/2023 22:00 - 14/05/2023 23:00","CTA|SE","11222.00","11143.00"
"14/05/2023 23:00 - 15/05/2023 00:00","CTA|SE","11520.00","11045.00"
"15/05/2023 00:00 - 15/05/2023 01:00","CTA|SE","11500.00","11069.00"
"15/05/2023 01:00 - 15/05/2023 02:00","CTA|SE","11325.00","11147.00"
"15/05/2023 02:00 - 15/05/2023 03:00","CTA|SE","11119.00","11267.00"
"15/05/2023 03:00 - 15/05/2023 04:00","CTA|SE","11162.00","11644.00"
"15/05/2023 04:00 - 15/05/2023 05:00","CTA|SE","11986.00","12675.00"
"15/05/2023 05:00 - 15/05/2023 06:00","CTA|SE","13082.00","13566.00"
"15/05/2023 06:00 - 15/05/2023 07:00","CTA|SE","13588.00","13664.00"
"15/05/2023 07:00 - 15/05/2023 08:00","CTA|SE","14001.00","13533.00"
"15/05/2023 08:00 - 15/05/2023 09:00","CTA|SE","14100.00","13450.00"
"15/05/2023 09:00 - 15/05/2023 10:00","CTA|SE","13717.00","13466.00"
"15/05/2023 10:00 - 15/05/2023 11:00","CTA|SE","13708.00","13434.00"
"15/05/2023 11:00 - 15/05/2023 12:00","CTA|SE","13078.00","13296.00"
"15/05/2023 12:00 - 15/05/2023 13:00","CTA|SE","13416.00","13239.00"
"15/05/2023 13:00 - 15/05/2023 14:00","CTA|SE","13655.00","13157.00"
"15/05/2023 14:00 - 15/05/2023 15:00","CTA|SE","13625.00","13072.00"
"15/05/2023 15:00 - 15/05/2023 16:00","CTA|SE","13949.00","13222.00"
"15/05/2023 16:00 - 15/05/2023 17:00","CTA|SE","13010.00","13129.00"
"15/05/2023 17:00 - 15/05/2023 18:00","CTA|SE","13147.00","13055.00"
"15/05/2023 18:00 - 15/05/2023 19:00","CTA|SE","13332.00","13043.00"
"15/05/2023 19:00 - 15/05/2023 20:00","CTA|SE","13049.00","12895.00"
"15/05/2023 20:00 - 15/05/2023 21:00","CTA|SE","12877.00","12463.00"
"15/05/2023 21:00 - 15/05/2023 22:00","CTA|SE","12238.00","11919.00"
"15/05/2023 22:00 - 15/05/2023 23:00","CTA|SE","11677.00","11485.00"
"15/05/2023 23:00 - 16/05/2023 00:00","CTA|SE","11503.00","11256.00"
"16/05/2023 00:00 - 16/05/2023 01:00","CTA|SE","11195.00","11164.00"
"16/05/2023 01:00 - 16/05/2023 02:00","CTA|SE","10904.00","11163.00"
"16/05/2023 02:00 - 16/05/2023 03:00","CTA|SE","11287.00","11209.00"
"16/05/2023 03:00 - 16/05/2023 04:00","CTA|SE","11775.00","11576.00"
"16/05/2023 04:00 - 16/05/2023 05:00","CTA|SE","12909.00","12722.00"
"16/05/2023 05:00 - 16/05/2023 06:00","CTA|SE","13821.00","13846.00"
"16/05/2023 06:00 - 16/05/2023 07:00","CTA|SE","14406.00","14109.00"
"16/05/2023 07:00 - 16/05/2023 08:00","CTA|SE","14538.00","14106.00"
"16/05/2023 08:00 - 16/05/2023 09:00","CTA|SE","14597.00","14093.00"
"16/05/2023 09:00 - 16/05/2023 10:00","CTA|SE","14237.00","14061.00"
"16/05/2023 10:00 - 16/05/2023 11:00","CTA|SE","13836.00","14011.00"
"16/05/2023 11:00 - 16/05/2023 12:00","CTA|SE","13784.00","13914.00"
"16/05/2023 12:00 - 16/05/2023 13:00","CTA|SE","13555.00","13816.00"
"16/05/2023 13:00 - 16/05/2023 14:00","CTA|SE","13491.00","13785.00"
"16/05/2023 14:00 - 16/05/2023 15:00","CTA|SE","13690.00","13645.00"
"16/05/2023 15:00 - 16/05/2023 16:00","CTA|SE","13722.00","13717.00"
"16/05/2023 16:00 - 16/05/2023 17:00","CTA|SE","13847.00","13604.00"
"16/05/2023 17:00 - 16/05/2023 18:00","CTA|SE","14233.00","13481.00"
"16/05/2023 18:00 - 16/05/2023 19:00","CTA|SE","13664.00","13405.00"
"16/05/2023 19:00 - 16/05/2023 20:00","CTA|SE","13380.00","13272.00"
"16/05/2023 20:00 - 16/05/2023 21:00","CTA|SE","12737.00","12787.00"
"16/05/2023 21:00 - 16/05/2023 22:00","CTA|SE","11936.00","12196.00"
"16/05/2023 22:00 - 16/05/2023 23:00","CTA|SE","11554.00","11784.00"
"16/05/2023 23:00 - 17/05/2023 00:00","CTA|SE","11844.00","11557.00"
"17/05/2023 00:00 - 17/05/2023 01:00","CTA|SE","11482.00","11493.00"
"17/05/2023 01:00 - 17/05/2023 02:00","CTA|SE","11176.00","11506.00"
"17/05/2023 02:00 - 17/05/2023 03:00","CTA|SE","11591.00","11612.00"
"17/05/2023 03:00 - 17/05/2023 04:00","CTA|SE","11915.00","12045.00"
"17/05/2023 04:00 - 17/05/2023 05:00","CTA|SE","12957.00","13280.00"
"17/05/2023 05:00 - 17/05/2023 06:00","CTA|SE","14337.00","14471.00"
"17/05/2023 06:00 - 17/05/2023 07:00","CTA|SE","15050.00","14859.00"
"17/05/2023 07:00 - 17/05/2023 08:00","CTA|SE","15068.00","14954.00"
"17/05/2023 08:00 - 17/05/2023 09:00","CTA|SE","15443.00","15021.00"
"17/05/2023 09:00 - 17/05/2023 10:00","CTA|SE","15192.00","15066.00"
"17/05/2023 10:00 - 17/05/2023 11:00","CTA|SE","14789.00","15049.00"
"17/05/2023 11:00 - 17/05/2023 12:00","CTA|SE","14758.00","14918.00"
"17/05/2023 12:00 - 17/05/2023 13:00","CTA|SE","14568.00","14658.00"
"17/05/2023 13:00 - 17/05/2023 14:00","CTA|SE","14107.00","14455.00"
"17/05/2023 14:00 - 17/05/2023 15:00","CTA|SE","13501.00","14311.00"
"17/05/2023 15:00 - 17/05/2023 16:00","CTA|SE","13650.00","14326.00"
"17/05/2023 16:00 - 17/05/2023 17:00","CTA|SE","13453.00","14156.00"
"17/05/2023 17:00 - 17/05/2023 18:00","CTA|SE","13198.00","14028.00"
"17/05/2023 18:00 - 17/05/2023 19:00","CTA|SE","13429.00","13999.00"
"17/05/2023 19:00 - 17/05/2023 20:00","CTA|SE","13095.00","13880.00"
"17/05/2023 20:00 - 17/05/2023 21:00","CTA|SE","12812.00","13442.00"
"17/05/2023 21:00 - 17/05/2023 22:00","CTA|SE","11940.00","12871.00"
"17/05/2023 22:00 - 17/05/2023 23:00","CTA|SE","11924.00","12200.00"
"17/05/2023 23:00 - 18/05/2023 00:00","CTA|SE","11462.00","11994.00"
"18/05/2023 00:00 - 18/05/2023 01:00","CTA|SE","11567.00","11930.00"
"18/05/2023 01:00 - 18/05/2023 02:00","CTA|SE","11578.00","11932.00"
"18/05/2023 02:00 - 18/05/2023 03:00","CTA|SE","11364.00","11884.00"
"18/05/2023 03:00 - 18/05/2023 04:00","CTA|SE","11363.00","11861.00"
"18/05/2023 04:00 - 18/05/2023 05:00","CTA|SE","11674.00","12019.00"
"18/05/2023 05:00 - 18/05/2023 06:00","CTA|SE","11952.00","12283.00"
"18/05/2023 06:00 - 18/05/2023 07:00","CTA|SE","12130.00","12693.00"
